5.518804715188978207e+02,5.737883005671617411e+02,5.786299900696586747e+02,5.818664625792641800e+02,5.835801842122988319e+02
4.701269183415897146e+02,4.773260692586199525e+02,4.852768937932943345e+02,4.884574636249673176e+02,4.937929843699854473e+02
3.527971084428253903e+02,3.657199589801552975e+02,3.646401975080838724e+02,3.604220508759296990e+02,3.606291096408532439e+02
3.501776869868634776e+02,3.640461639785685293e+02,3.691808534601761380e+02,3.711895342105651139e+02,3.763455113982801663e+02
5.085078822328877663e+02,5.118380046372226388e+02,5.257235913171564334e+02,5.292126208882050378e+02,5.248668467711281664e+02
5.203396476140492268e+02,5.387121305888729239e+02,5.360276278943077841e+02,5.436835362862176453e+02,5.480040686226440130e+02
4.646784636616109196e+02,4.737238067676832998e+02,4.773365553725799941e+02,4.852968744208205294e+02,4.875223000207517998e+02
3.718561756626914985e+02,3.879185017312897799e+02,3.983430812823671658e+02,4.026850071680215706e+02,4.093401382306183223e+02
4.751912770342280510e+02,5.002008626880871702e+02,5.067219033687762817e+02,5.048839350149634697e+02,5.100022178654825780e+02
3.548982569396084159e+02,3.690503784654719084e+02,3.751189963923777668e+02,3.767443896178723435e+02,3.828851199445612679e+02
5.106952772227353989e+02,5.223978684666248000e+02,5.341074628106077853e+02,5.400331665421368825e+02,5.507077770399025667e+02
5.255937791489427582e+02,5.353014779761614363e+02,5.374780179443271209e+02,5.393013316218628006e+02,5.461865733709362303e+02
5.004697750719986402e+02,5.134932485407096010e+02,5.166878600836048463e+02,5.273970293752208818e+02,5.291837794406239937e+02
4.243729292656772714e+02,4.339527448918166783e+02,4.268595039149269610e+02,4.257485381193504850e+02,4.314354776114755623e+02
5.351274930268293701e+02,5.531384774715629646e+02,5.537711445902892820e+02,5.502590790354340697e+02,5.505531241685921486e+02
5.076324185696410609e+02,5.196499658140392057e+02,5.291156283109271499e+02,5.361160169107561160e+02,5.468228660253005273e+02
4.264830419830618098e+02,4.351176390716975675e+02,4.457459692884685865e+02,4.527228531107367075e+02,4.530587509931847876e+02
4.308577741176771951e+02,4.429953328298723818e+02,4.435208083477787682e+02,4.480808656709570528e+02,4.545224795460927112e+02
4.545818823868967229e+02,4.587775591079852120e+02,4.634986457487376583e+02,4.659453230267659478e+02,4.771577269258444289e+02
4.037349097627837864e+02,4.156162805224585099e+02,4.179313294490004864e+02,4.232524207796926703e+02,4.296625633423098520e+02
4.842161257575693298e+02,4.979523780451461903e+02,5.027900094968335907e+02,5.049522024676131196e+02,5.113456796199119481e+02
4.767050927301740444e+02,4.906668536203353597e+02,4.893594073831548599e+02,4.968606690881151167e+02,5.048394475477438164e+02
4.321578377332850778e+02,4.517416494620960066e+02,4.585798802352476287e+02,4.662152181591655449e+02,4.696491453867070618e+02
5.996810667958766317e+02,6.203186494069897208e+02,6.267201177495691127e+02,6.289394375253139060e+02,6.306338565521022019e+02
4.855727519624024353e+02,4.963779636210595072e+02,5.088927413333632899e+02,5.154080753260800520e+02,5.209991404416965679e+02
5.502384862964506738e+02,5.644791558255760719e+02,5.673034357769236067e+02,5.644529619595130043e+02,5.695720882408051011e+02
4.173252720504966646e+02,4.214576609175531416e+02,4.277372120067782930e+02,4.264577092093022657e+02,4.319740861145249369e+02
5.508211277734162650e+02,5.666095259392531034e+02,5.694384170740652280e+02,5.769371536636244855e+02,5.835398124312807795e+02
4.853894814920271870e+02,4.979075589739186398e+02,5.089558605930989188e+02,5.112608007024842891e+02,5.184471971355396818e+02
4.083829295347803736e+02,4.199234363959391771e+02,4.278033495714107630e+02,4.340167202625319760e+02,4.318359755270530513e+02
5.948290126909849960e+02,6.142221473759250330e+02,6.181827351590139870e+02,6.250849843528819747e+02,6.233657366876409469e+02
4.467418502003788490e+02,4.722077607404480091e+02,4.840493583388362140e+02,4.907385958678606244e+02,4.947008385551987431e+02
4.513072113576640731e+02,4.709337243639871531e+02,4.694763266498720213e+02,4.721358624669065875e+02,4.809220153057202651e+02
5.198543350297802590e+02,5.301065985943589567e+02,5.277015228199313697e+02,5.342539430790927781e+02,5.368305275187661891e+02
4.620393608165747992e+02,4.776915399144065759e+02,4.895836286867805711e+02,4.918362233552907128e+02,4.996616082769171499e+02
3.788101605167319121e+02,3.922225080914375894e+02,4.033210901338349004e+02,4.060929325882402168e+02,4.041886419141509350e+02
3.436746910053630018e+02,3.554926413292090501e+02,3.568564297174331159e+02,3.603667576742685128e+02,3.610983991605708070e+02
4.838379974710807119e+02,4.968107752227956553e+02,5.012454899107185611e+02,5.030488951802296924e+02,5.052181762755302543e+02
5.448796925687224757e+02,5.542000324932894273e+02,5.670918251931335590e+02,5.676136551483498351e+02,5.744351576060271327e+02
2.956946882725658270e+02,3.042549557263570250e+02,3.073242009478146883e+02,3.100269740372706337e+02,3.113424567922089636e+02
5.377837675249539870e+02,5.521705931579202797e+02,5.628231244343255639e+02,5.703347535100351706e+02,5.786424398056146856e+02
4.974931781292170285e+02,5.057824990807087033e+02,5.088757873591413272e+02,5.155449207604075355e+02,5.130490492140542074e+02
3.754302524637394072e+02,3.832535587190839124e+02,3.905341509843840413e+02,3.899177112316625653e+02,3.898393852051157182e+02
5.097528658802913242e+02,5.254044610651912990e+02,5.407213116125353736e+02,5.446366118026019194e+02,5.529747619965623926e+02
5.120070722409086557e+02,5.203334550486863463e+02,5.306842274683001506e+02,5.351251420858783376e+02,5.385088623356416520e+02
4.733817108638154423e+02,4.837425107868700707e+02,5.004945677491793958e+02,4.998633210252834260e+02,5.025174244767956679e+02
3.871926453072173899e+02,3.970340775918171516e+02,4.050709050131471258e+02,4.123594502256655687e+02,4.124511002991603164e+02
3.835145697096054960e+02,3.905435258274789021e+02,3.948676240964064164e+02,3.955962781006600153e+02,4.010624429965376976e+02
4.127048078670583209e+02,4.153024130138710461e+02,4.196668218577806329e+02,4.257834998084474023e+02,4.286625477539038229e+02
4.602245662352111140e+02,4.849886642515895119e+02,4.888699789958265001e+02,4.854974062585922638e+02,4.923898961932486600e+02
5.211712326819155123e+02,5.384366417652361179e+02,5.422029306328915936e+02,5.502025276208593141e+02,5.554703091450030570e+02
4.340749214946152961e+02,4.466435851320873667e+02,4.531489507558993637e+02,4.554855087104402855e+02,4.622870863941594735e+02
2.984289522792188905e+02,3.081526656302404490e+02,3.103998470662414206e+02,3.127980465849009306e+02,3.156521482774029437e+02
4.770439818642390719e+02,4.913720986062011775e+02,5.000570931481644266e+02,4.931767593225866335e+02,5.049038768341760033e+02
5.367377556681969963e+02,5.655616551287980656e+02,5.808947952747746513e+02,5.744426316308322384e+02,5.787369562122564730e+02
4.272465039904240030e+02,4.393631705924823905e+02,4.391764556125455101e+02,4.434411872789445397e+02,4.506919191281415920e+02
3.629751445776945502e+02,3.713531713876161007e+02,3.704163590969176880e+02,3.730117956029163224e+02,3.762259016401699796e+02
4.549969556637689720e+02,4.616544913932997360e+02,4.677578605451568592e+02,4.715887963674671255e+02,4.775931825377260793e+02
4.051837903567735566e+02,4.210291354707542837e+02,4.229284507058608824e+02,4.299127681785182631e+02,4.400292739756715719e+02
3.314495205614814495e+02,3.383212528922242086e+02,3.429508832065564548e+02,3.403274140343254430e+02,3.396582084290246826e+02
4.980330150958413924e+02,5.115538549108184725e+02,5.125423704593395087e+02,5.145826534778643691e+02,5.188304915090261602e+02
4.410105663171658534e+02,4.579951509683456834e+02,4.616217981478976071e+02,4.650347176203876529e+02,4.712524830416174382e+02
4.790953290725497027e+02,4.992523113734981166e+02,5.077262326435051136e+02,5.067131536757171375e+02,5.138909996446126343e+02
3.772659487902151341e+02,3.838095965981127620e+02,3.903169457521169079e+02,3.992847872625449099e+02,4.020232074762141110e+02
3.958111789463799823e+02,4.055924563324854830e+02,4.069076113911908124e+02,4.070571191770424662e+02,4.111377846153185374e+02
3.235326534888322385e+02,3.330784965771651969e+02,3.377731212230459050e+02,3.401601619696671150e+02,3.417288885373532139e+02
5.409830316816393179e+02,5.611115312819486007e+02,5.708704883079485626e+02,5.779940137013309140e+02,5.894618244775325593e+02
5.358081181826332795e+02,5.517274951307590527e+02,5.522480767238262160e+02,5.609818172241460843e+02,5.645206589427588142e+02
3.858006963737504975e+02,3.925383935562152828e+02,3.968376981792871447e+02,3.932639078668507864e+02,3.918924020041972085e+02
5.373802409965360312e+02,5.497396380106536071e+02,5.442241952280910482e+02,5.491718737222109894e+02,5.556339876843080674e+02
5.691974934779411797e+02,5.805903212145374255e+02,5.939219669603079410e+02,5.819855399781800998e+02,5.907730371632530932e+02
4.117992786421027631e+02,4.226488499158763830e+02,4.248510997098825897e+02,4.257004678339097836e+02,4.266599509096902239e+02
4.501251948931134734e+02,4.644034866841343501e+02,4.641253737643394288e+02,4.595748135214424792e+02,4.641300399120652855e+02
3.898644571983454057e+02,3.951744450689849373e+02,3.995492054674147653e+02,4.034092026826884876e+02,4.086405200703567289e+02
3.900384341935333055e+02,3.952566580597901975e+02,4.038001442964907710e+02,4.035489747434355081e+02,4.119565196255461501e+02
4.981016851199634630e+02,5.156841891597512131e+02,5.118282424911026851e+02,5.172940670951252287e+02,5.180876659953543140e+02
5.032667904413609676e+02,5.224862908854750003e+02,5.256022880548150624e+02,5.262902403577104451e+02,5.338020142563673289e+02
6.504649938551922332e+02,6.640957214762204330e+02,6.673364577554525567e+02,6.709008155882015672e+02,6.749886390234476039e+02
4.299991697875108230e+02,4.369329287600805287e+02,4.409734010130887327e+02,4.469369158816136860e+02,4.549246143442405810e+02
4.526281866860985019e+02,4.679913483771713345e+02,4.756448579533778229e+02,4.708248685278819607e+02,4.687425277175334486e+02
3.349597224102678865e+02,3.476084123215010777e+02,3.543339325128936252e+02,3.541787729286658077e+02,3.570773503090694021e+02
4.190825765493210042e+02,4.336845230556683646e+02,4.375724118945371970e+02,4.356860312159687965e+02,4.359302293592319302e+02
4.040604804853684300e+02,4.126110354515822110e+02,4.170468083068865326e+02,4.218502804105434620e+02,4.262875462035423197e+02
5.972739251057842012e+02,6.155627207430350154e+02,6.201538056366130149e+02,6.210415967330224021e+02,6.261058000872749290e+02
4.943864810326978727e+02,5.157936960313229520e+02,5.147182347086557002e+02,5.209115071908424852e+02,5.243516824400110181e+02
4.477888918722112521e+02,4.622689981240287125e+02,4.721782809806627483e+02,4.762270640194770408e+02,4.857406052155660063e+02
5.488141763411026659e+02,5.592194955998343175e+02,5.645618084293539596e+02,5.688060439244368354e+02,5.818125486557687509e+02
5.079709098055856771e+02,5.148054262421649128e+02,5.212710894786303015e+02,5.260367585177237970e+02,5.314363777842426089e+02
3.840032864096396565e+02,3.916295779160207644e+02,3.941804353386145294e+02,3.973814493373166670e+02,4.025813019570102824e+02
4.692229798947558947e+02,4.852316052259235448e+02,4.881334313113146663e+02,4.898455021814161228e+02,4.905111408387712686e+02
3.896343522330570863e+02,4.100248142179264050e+02,4.135081816596016893e+02,4.160765150771027265e+02,4.184981465926414330e+02
4.025569313996991241e+02,4.134380408689390833e+02,4.225466476932377873e+02,4.302111820092613357e+02,4.336908828227500408e+02
